transaction_id,transaction_date,city,neighborhood,property_type,rooms,floor,total_floors,year_built,surface_sqm,lat,lng,is_furnished,amenities_count,amenities_list,sale_price_eur,is_verified,data_source
MD-00002577,2026-05-07,Chișinău,Botanica,APARTMENT,1,10,10,1980,38.2,46.975468,28.876241,False,3,balcony|elevator|storage_room,40000,True,real
MD-00002578,2024-09-27,Chișinău,Botanica,APARTMENT,4,1,4,1970,105.0,46.983503,28.860528,False,2,balcony|storage_room,109000,True,real
MD-00002579,2026-06-09,Bălți,,HOUSE,3,1,2,2003,106.5,47.744621,27.898356,True,3,fireplace|furnished|garden,98900,True,real
MD-00002580,2025-06-02,Chișinău,Centru,APARTMENT,2,9,9,2011,62.6,46.991461,28.824099,True,3,balcony|elevator|furnished,180000,True,real
MD-00002581,2025-05-06,Chișinău,Cuza-Vodă,APARTMENT,1,3,9,1984,36.8,46.983142,28.883523,False,3,balcony|elevator|parking,50000,True,real
MD-00002582,2026-06-25,Chișinău,Ciocana,APARTMENT,1,6,14,2024,42.1,46.99553,28.92511,False,3,balcony|elevator|parking,75000,True,real
MD-00002583,2024-07-03,Chișinău,Telecentru,APARTMENT,2,9,9,1972,63.8,46.996346,28.812449,False,4,balcony|elevator|parking|storage_room,70000,True,real
MD-00002584,2025-09-27,Chișinău,Botanica,APARTMENT,2,9,9,2000,48.0,46.952404,28.884411,False,1,elevator,40000,True,real
MD-00002585,2025-11-22,Cimișlia,,HOUSE,5,1,3,1986,146.3,46.50962,28.76876,False,1,garden,135000,True,real
MD-00002586,2025-04-17,Chișinău,Ciocana Nouă,APARTMENT,4,4,9,1984,110.8,46.993013,28.90477,False,1,elevator,120000,True,real
MD-00002587,2025-04-15,Chișinău,Botanica,APARTMENT,1,2,16,2016,53.1,47.006255,28.86417,False,4,balcony|elevator|parking|storage_room,116000,True,real
MD-00002588,2026-04-09,Anenii Noi,,APARTMENT,2,3,4,1958,54.1,46.890376,29.239899,True,3,balcony|furnished|storage_room,45000,True,real
MD-00002589,2024-12-10,Chișinău,Mălina Mică,APARTMENT,1,6,9,1992,33.3,46.998785,28.836608,False,2,balcony|elevator,50000,True,real
MD-00002590,2026-05-04,Chișinău,Centru,HOUSE,5,1,2,2014,221.5,47.012692,28.828774,False,3,garage|garden|pool,365000,True,real
MD-00002591,2026-05-22,Bălți,,APARTMENT,2,8,9,1981,61.6,47.769149,27.934358,True,3,balcony|elevator|furnished,65000,True,real
MD-00002592,2025-08-21,Bălți,,APARTMENT,1,2,9,1980,39.8,47.771381,27.95943,False,4,balcony|elevator|fireplace|storage_room,35000,True,real
MD-00002593,2026-01-02,Chișinău,Botanica,APARTMENT,3,1,3,1954,84.1,47.003383,28.863521,False,2,balcony|storage_room,165000,True,real
MD-00002594,2026-03-23,Chișinău,Botanica,APARTMENT,1,2,10,2020,38.9,46.988799,28.860938,False,3,balcony|elevator|parking,80000,True,real
MD-00002595,2025-12-01,Rezina,,APARTMENT,2,3,4,1959,58.0,47.734292,28.953758,False,2,balcony|parking,18000,True,real
MD-00002596,2025-01-01,Bălți,,APARTMENT,4,1,7,2003,137.2,47.784389,27.928385,True,4,balcony|elevator|furnished|storage_room,140000,True,real
MD-00002597,2025-09-23,Chișinău,Stăuceni,APARTMENT,3,2,5,1984,82.9,47.074102,28.848032,False,2,balcony|storage_room,77000,True,real
MD-00002598,2024-08-19,Chișinău,Cricova,APARTMENT,2,1,12,2014,66.0,47.120165,28.858713,False,2,balcony|elevator,57000,True,real
MD-00002599,2024-08-05,Chișinău,Codru,APARTMENT,2,3,9,1987,45.8,46.977246,28.828661,False,2,balcony|elevator,59000,True,real
MD-00002600,2025-07-25,Chișinău,Sîngera,APARTMENT,2,2,5,1965,65.8,46.921403,28.974989,False,1,balcony,33000,True,real
MD-00002601,2025-11-20,Chișinău,Ciocana,HOUSE,4,1,1,2008,182.1,46.991846,28.894786,False,1,terrace,385000,True,real
MD-00002602,2025-08-15,Chișinău,Cuza-Vodă,HOUSE,6,1,2,1995,185.3,46.974109,28.895222,True,4,furnished|garage|garden|storage_room,530000,True,real
MD-00002603,2024-06-14,Chișinău,Buiucani,HOUSE,6,1,1,2000,182.6,47.031856,28.792865,False,3,garage|garden|parking,280000,True,real
MD-00002604,2024-05-06,Chișinău,Durlești,APARTMENT,2,4,9,1985,55.7,47.034838,28.755884,False,3,balcony|elevator|storage_room,27000,True,real
MD-00002605,2025-03-26,Chișinău,Centru,APARTMENT,3,3,9,1988,81.5,47.011889,28.875452,True,3,balcony|elevator|furnished,150000,True,real
MD-00002606,2025-01-02,Chișinău,Botanica,APARTMENT,4,11,16,2015,144.2,47.002595,28.85373,False,3,balcony|elevator|parking,240000,True,real
MD-00002607,2026-06-23,Chișinău,Durlești,APARTMENT,3,2,4,1970,87.9,47.026155,28.759402,False,2,balcony|storage_room,84100,True,real
MD-00002608,2026-03-24,Bălți,,APARTMENT,3,6,9,1991,79.9,47.772909,27.951454,False,4,balcony|elevator|fireplace|storage_room,70000,True,real
MD-00002609,2024-06-09,Edineț,,APARTMENT,4,8,9,1984,94.7,48.182232,27.291053,True,3,balcony|elevator|furnished,80000,True,real
MD-00002610,2025-12-22,Chișinău,Botanica,APARTMENT,2,3,5,1955,51.8,46.945333,28.874731,True,2,balcony|furnished,50000,True,real
MD-00002611,2026-01-26,Chișinău,Botanica,APARTMENT,3,3,16,2010,86.4,46.962523,28.888171,False,4,balcony|elevator|parking|storage_room,190000,True,real
MD-00002612,2025-12-21,Chișinău,Buiucani-Nord,APARTMENT,4,4,5,1987,106.6,47.048483,28.822221,True,3,balcony|elevator|furnished,115000,True,real
MD-00002613,2026-06-15,Orhei,,APARTMENT,2,7,9,1991,50.0,47.37529,28.817677,True,2,elevator|furnished,71000,True,real
MD-00002614,2025-07-28,Orhei,,APARTMENT,3,1,5,1985,88.6,47.392076,28.834783,False,2,balcony|storage_room,72000,True,real
MD-00002615,2025-12-27,Bălți,,APARTMENT,2,5,5,1995,59.4,47.765563,27.934674,False,2,balcony|elevator,55000,True,real
MD-00002616,2026-04-28,Nisporeni,,APARTMENT,3,3,10,1988,84.5,47.073767,28.162953,False,3,balcony|elevator|storage_room,43000,True,real
MD-00002617,2025-06-29,Chișinău,Botanica,APARTMENT,1,4,12,2013,38.8,46.977321,28.905721,False,3,elevator|parking|storage_room,99000,True,real
MD-00002618,2025-10-13,Chișinău,Ciocana,APARTMENT,3,1,5,1967,90.9,47.05061,28.911358,False,1,balcony,99000,True,real
MD-00002619,2026-03-28,Chișinău,Ciocana Nouă,APARTMENT,3,9,9,1986,95.2,46.98654,28.866321,False,3,balcony|elevator|storage_room,155000,True,real
MD-00002620,2026-01-19,Chișinău,Cricova,APARTMENT,3,2,5,1990,88.4,47.122831,28.866716,True,2,balcony|furnished,64000,True,real
MD-00002621,2025-09-22,Chișinău,Botanica,APARTMENT,2,1,9,1972,65.6,47.007045,28.907729,True,3,balcony|elevator|furnished,86000,True,real
MD-00002622,2024-10-13,Chișinău,Ciocana Nouă,APARTMENT,2,5,5,1955,61.3,46.982837,28.883626,False,1,balcony,49000,True,real
MD-00002623,2025-01-11,Bălți,,APARTMENT,3,2,9,2013,96.4,47.735478,27.915219,False,2,elevator|parking,119000,True,real
MD-00002624,2026-04-15,Chișinău,Sculeni,APARTMENT,2,9,9,1973,66.0,47.046325,28.813523,False,2,balcony|elevator,108000,True,real
MD-00002625,2026-01-14,Chișinău,Centru,APARTMENT,2,3,5,2010,71.3,46.993347,28.826419,True,2,elevator|furnished,171600,True,real
MD-00002626,2026-01-16,Chișinău,Botanica,HOUSE,4,1,1,1990,129.7,46.967219,28.891805,False,3,garden|parking|terrace,295000,True,real
MD-00002627,2024-10-24,Chișinău,Ciocana,APARTMENT,3,13,14,2016,85.0,47.032339,28.891015,False,2,balcony|elevator,175700,True,real
MD-00002628,2026-06-23,Chișinău,Râșcani,APARTMENT,1,6,14,2017,43.4,47.014302,28.803084,False,3,balcony|elevator|storage_room,95000,True,real
MD-00002629,2026-05-05,Chișinău,Durlești,APARTMENT,2,3,10,1987,47.3,47.021962,28.762929,True,3,balcony|elevator|furnished,45000,True,real
MD-00002630,2024-04-19,Chișinău,Durlești,APARTMENT,2,8,9,1984,61.8,47.036563,28.771477,False,2,balcony|elevator,55000,True,real
MD-00002631,2025-12-24,Edineț,,APARTMENT,3,3,4,1970,85.1,48.176867,27.305957,False,2,balcony|storage_room,46000,True,real
MD-00002632,2025-12-06,Taraclia,,APARTMENT,1,2,5,1993,34.0,45.901134,28.667246,True,3,balcony|elevator|furnished,12000,True,real
MD-00002633,2026-05-14,Chișinău,Centru,HOUSE,5,1,2,2013,210.2,46.998338,28.832478,False,2,garden|storage_room,410000,True,real
MD-00002634,2026-01-04,Chișinău,Botanica,APARTMENT,3,5,9,2014,101.2,46.961777,28.85722,False,3,balcony|elevator|parking,260000,True,real
MD-00002635,2026-03-27,Chișinău,Alba-Iulia,HOUSE,4,1,1,2005,217.1,47.061241,28.797167,True,3,furnished|garden|storage_room,360000,True,real
MD-00002636,2025-05-16,Chișinău,Durlești,APARTMENT,5,2,5,1955,158.6,47.032487,28.759337,False,1,balcony,135000,True,real
MD-00002637,2026-03-09,Chișinău,Trușeni,APARTMENT,2,9,14,2013,68.3,47.059063,28.729826,False,3,elevator|parking|storage_room,71500,True,real
MD-00002638,2026-03-13,Soroca,,APARTMENT,1,3,4,1960,41.8,48.138254,28.285866,False,2,balcony|storage_room,29000,True,real
MD-00002639,2026-04-04,Chișinău,Durlești,APARTMENT,3,5,5,1992,107.7,47.035146,28.772803,True,2,balcony|furnished,71000,True,real
MD-00002640,2026-03-27,Chișinău,Buiucani,APARTMENT,3,9,9,1990,84.0,47.052989,28.777924,True,4,balcony|elevator|furnished|storage_room,105000,True,real
MD-00002641,2025-10-25,Chișinău,Buiucani,APARTMENT,1,2,5,1965,36.3,47.044337,28.793346,False,1,balcony,39000,True,real
MD-00002642,2025-09-28,Chișinău,Botanica Veche,HOUSE,6,1,1,1981,217.5,46.953223,28.882508,False,1,garage,295000,True,real
MD-00002643,2025-10-05,Chișinău,Botanica,HOUSE,2,1,3,1979,125.3,47.008585,28.891226,True,5,furnished|garage|garden|parking|storage_room,220000,True,real
MD-00002644,2024-07-16,Chișinău,Botanica,APARTMENT,3,7,9,1990,85.6,46.965938,28.887428,False,3,balcony|elevator|storage_room,83000,True,real
MD-00002645,2026-05-04,Chișinău,Botanica,APARTMENT,2,8,9,1987,58.1,47.006345,28.953359,True,4,balcony|elevator|furnished|storage_room,74000,True,real
MD-00002646,2026-06-09,Chișinău,Râșcani,APARTMENT,2,8,8,2000,60.4,47.062545,28.852722,True,2,balcony|furnished,94000,True,real
MD-00002647,2026-01-04,Fălești,,HOUSE,5,1,3,1980,131.6,47.701066,27.722236,False,3,garden|storage_room|terrace,70000,True,real
MD-00002648,2024-09-03,Chișinău,Telecentru,APARTMENT,2,4,5,1961,62.2,47.003681,28.792689,True,2,balcony|furnished,91000,True,real
MD-00002649,2025-05-24,Chișinău,Buiucani-Nord,HOUSE,4,1,3,1987,241.7,47.028282,28.859912,False,4,garage|garden|parking|storage_room,310000,True,real
MD-00002650,2026-06-03,Chișinău,Buiucani,APARTMENT,2,8,9,2021,45.9,47.021939,28.795092,True,3,balcony|elevator|furnished,110000,True,real
MD-00002651,2024-11-09,Chișinău,Durlești,HOUSE,3,1,1,1977,258.8,47.026375,28.762076,False,3,garden|storage_room|terrace,325000,True,real
MD-00002652,2026-03-19,Edineț,,APARTMENT,3,1,4,1957,78.7,48.180329,27.285931,False,1,balcony,60000,True,real
MD-00002653,2025-10-07,Chișinău,Buiucani,APARTMENT,1,6,9,1985,29.3,47.00863,28.817922,True,4,balcony|elevator|furnished|storage_room,40000,True,real
MD-00002654,2025-06-30,Chișinău,Centru,APARTMENT,2,9,10,1985,52.5,46.990085,28.857363,True,5,balcony|elevator|fireplace|furnished|storage_room,86600,True,real
MD-00002655,2025-07-23,Chișinău,Botanica,HOUSE,3,1,1,1975,220.5,46.947358,28.91998,False,4,garage|garden|parking|terrace,520000,True,real
MD-00002656,2025-09-24,Ștefan Vodă,,APARTMENT,1,9,9,1982,36.4,46.525212,29.68533,False,3,balcony|elevator|storage_room,34000,True,real
MD-00002657,2025-01-01,Chișinău,Ciocana,APARTMENT,2,2,4,1968,62.7,47.022614,28.912914,False,1,balcony,64000,True,real
MD-00002658,2025-03-18,Chișinău,Ciocana,APARTMENT,2,7,9,1983,64.2,47.015642,28.864042,True,3,balcony|elevator|furnished,80400,True,real
MD-00002659,2025-12-18,Chișinău,Botanica,APARTMENT,3,2,9,1970,93.4,46.991729,28.863391,False,1,elevator,105000,True,real
MD-00002660,2026-05-30,Chișinău,Ciocana Nouă,APARTMENT,3,4,5,1962,72.0,47.019414,28.877409,False,2,balcony|fireplace,75500,True,real
MD-00002661,2024-07-24,Chișinău,Codru,APARTMENT,4,5,14,2025,109.9,46.976833,28.830284,False,3,balcony|elevator|parking,220000,True,real
MD-00002662,2025-11-17,Chișinău,Botanica,APARTMENT,4,3,10,2001,130.2,46.983755,28.902955,True,2,balcony|furnished,189500,True,real
MD-00002663,2026-03-29,Chișinău,Buiucani,APARTMENT,2,6,10,1992,53.4,47.028707,28.810754,False,3,balcony|elevator|storage_room,65000,True,real
MD-00002664,2025-10-20,Comrat,,APARTMENT,3,5,9,1989,74.9,46.297611,28.650732,False,3,balcony|elevator|fireplace,97000,True,real
MD-00002665,2026-01-02,Chișinău,Botanica,APARTMENT,4,3,16,2017,94.0,46.928847,28.894953,True,3,balcony|elevator|furnished,220000,True,real
MD-00002666,2025-02-14,Chișinău,Centru,APARTMENT,2,6,11,2011,48.2,46.984963,28.882837,False,3,balcony|elevator|parking,195000,True,real
MD-00002667,2025-09-15,Florești,,APARTMENT,1,3,4,1958,45.0,47.89803,28.300201,False,2,balcony|storage_room,27000,True,real
MD-00002668,2024-10-26,Chișinău,Codru,HOUSE,4,1,2,2013,162.7,46.965726,28.828635,False,2,garage|garden,293000,True,real
MD-00002669,2026-03-25,Chișinău,Sculeni,HOUSE,4,1,2,1958,203.2,47.022006,28.792454,False,4,garage|parking|storage_room|terrace,370000,True,real
MD-00002670,2025-07-25,Chișinău,Ciocana,HOUSE,4,1,1,2007,241.1,47.04949,28.918943,False,3,garden|parking|terrace,482000,True,real
MD-00002671,2025-08-07,Chișinău,Ciocana,HOUSE,5,1,1,2014,196.6,47.018929,28.903534,False,3,garden|parking|terrace,459000,True,real
MD-00002672,2024-12-26,Chișinău,Botanica,APARTMENT,3,5,10,1996,84.4,46.993472,28.894645,False,1,balcony,86000,True,real
MD-00002673,2025-03-28,Chișinău,Cricova,HOUSE,4,1,2,2005,311.4,47.139433,28.858623,False,3,garden|storage_room|terrace,390000,True,real
MD-00002674,2024-05-02,Chișinău,Valea Trandafirilor,APARTMENT,4,3,9,1990,154.1,47.008783,28.813292,True,3,balcony|elevator|furnished,236000,True,real
MD-00002675,2025-06-03,Chișinău,Bogdan Voievod,APARTMENT,1,10,13,2023,44.2,47.038434,28.848286,False,3,balcony|elevator|parking,115000,True,real
MD-00002676,2026-06-27,Bălți,,APARTMENT,3,8,10,1992,102.9,47.766409,27.92764,False,2,balcony|elevator,83500,True,real
MD-00002677,2025-11-03,Chișinău,Botanica,APARTMENT,3,3,5,1965,92.0,46.967662,28.921223,False,0,,95000,True,real
MD-00002678,2026-03-11,Chișinău,Telecentru,APARTMENT,2,2,9,1981,52.5,47.006582,28.819398,False,2,balcony|elevator,57000,True,real
MD-00002679,2025-10-27,Hîncești,,APARTMENT,3,2,5,1957,70.6,46.833339,28.57671,False,3,balcony|elevator|storage_room,49000,True,real
MD-00002680,2026-06-09,Chișinău,Bubuieci,APARTMENT,1,5,9,1981,33.1,46.993895,28.972143,False,2,balcony|elevator,21300,True,real
MD-00002681,2025-01-26,Chișinău,Alba-Iulia,APARTMENT,1,2,4,1960,32.4,47.023777,28.817061,False,2,balcony|storage_room,27400,True,real
MD-00002682,2026-05-02,Chișinău,Alba-Iulia,APARTMENT,4,1,4,1960,93.4,47.021499,28.772011,False,1,balcony,90000,True,real
MD-00002683,2026-04-13,Chișinău,Centru,APARTMENT,1,4,5,1966,42.9,47.009993,28.808143,False,1,balcony,64000,True,real
MD-00002684,2025-02-23,Chișinău,Bogdan Voievod,APARTMENT,2,8,9,1980,51.9,47.024537,28.828238,False,2,balcony|elevator,84000,True,real
MD-00002685,2024-02-26,Chișinău,Cricova,HOUSE,5,1,1,2005,162.3,47.136253,28.854415,False,2,garage|garden,290000,True,real
MD-00002686,2025-06-20,Chișinău,Tohatin,APARTMENT,3,3,9,2017,86.5,47.017471,28.988988,False,3,balcony|elevator|storage_room,132000,True,real
MD-00002687,2024-05-15,Chișinău,Telecentru,APARTMENT,2,1,5,2009,53.3,47.005894,28.805977,False,2,balcony|elevator,60000,True,real
MD-00002688,2026-03-31,Chișinău,Telecentru,APARTMENT,1,2,4,1962,34.2,47.000085,28.809252,True,2,balcony|furnished,46000,True,real
MD-00002689,2024-10-30,Chișinău,Centru,APARTMENT,1,9,10,1995,34.8,47.001328,28.838138,False,2,balcony|elevator,54100,True,real
MD-00002690,2025-12-16,Chișinău,Botanica,APARTMENT,1,13,16,2025,42.0,46.970451,28.889933,True,4,balcony|elevator|furnished|parking,125000,True,real
MD-00002691,2026-03-01,Comrat,,APARTMENT,3,1,4,1966,78.7,46.30456,28.676974,False,1,balcony,40000,True,real
MD-00002692,2025-04-29,Bălți,,APARTMENT,3,2,9,1998,100.7,47.759892,27.924248,True,3,balcony|furnished|parking,120000,True,real
MD-00002693,2025-10-08,Chișinău,Ciocana Nouă,HOUSE,4,1,3,2001,199.7,46.993755,28.919061,False,6,fireplace|garage|garden|parking|storage_room|terrace,333000,True,real
MD-00002694,2025-01-16,Taraclia,,HOUSE,4,1,1,1973,120.2,45.901475,28.681737,False,3,garden|parking|storage_room,31000,True,real
MD-00002695,2025-11-27,Chișinău,Botanica,APARTMENT,1,2,9,1986,32.5,46.972767,28.872596,False,2,balcony|elevator,31000,True,real
MD-00002696,2025-08-12,Chișinău,Centru,APARTMENT,3,4,9,1983,83.3,47.023616,28.816894,True,3,balcony|elevator|furnished,165000,True,real
MD-00002697,2026-01-17,Ungheni,,APARTMENT,1,6,9,1977,36.1,47.231195,27.804488,False,3,balcony|elevator|storage_room,35000,True,real
MD-00002698,2026-07-01,Chișinău,Bogdan Voievod,APARTMENT,5,3,9,1973,195.9,47.035979,28.872108,True,4,elevator|fireplace|furnished|storage_room,339000,True,real
MD-00002699,2025-11-10,Bălți,,APARTMENT,1,5,9,1983,34.6,47.754415,27.966853,False,2,balcony|elevator,36000,True,real
MD-00002700,2026-01-09,Chișinău,Cricova,HOUSE,4,1,2,2008,178.7,47.146446,28.867968,False,5,fireplace|garage|garden|storage_room|terrace,300000,True,real
MD-00002701,2025-10-24,Chișinău,Stăuceni,APARTMENT,1,4,9,1985,31.9,47.090513,28.880778,False,2,balcony|elevator,26000,True,real
MD-00002702,2025-03-22,Bălți,,APARTMENT,2,4,10,1984,56.6,47.781585,27.969118,False,3,balcony|elevator|storage_room,57000,True,real
MD-00002703,2025-09-04,Chișinău,Sîngera,APARTMENT,3,2,4,1960,89.5,46.924233,28.97216,False,1,balcony,50000,True,real
MD-00002704,2025-10-23,Chișinău,Tohatin,APARTMENT,3,1,16,2010,86.2,47.02504,28.966596,False,3,balcony|elevator|parking,95000,True,real
MD-00002705,2024-10-05,Chișinău,Ciocana,HOUSE,4,1,2,2003,108.3,47.042748,28.92417,False,1,garden,171000,True,real
MD-00002706,2024-06-13,Chișinău,Cuza-Vodă,HOUSE,5,1,1,1986,226.7,46.98319,28.898856,True,3,furnished|garden|parking,460000,True,real
MD-00002707,2025-02-14,Chișinău,Telecentru,APARTMENT,2,4,5,1989,66.4,47.005152,28.810036,False,2,balcony|parking,130000,True,real
MD-00002708,2025-08-06,Chișinău,Centru,APARTMENT,2,7,9,1988,50.2,46.99956,28.790195,False,1,elevator,78500,True,real
MD-00002709,2025-09-09,Chișinău,Buiucani,APARTMENT,4,3,5,2001,122.1,47.02119,28.816514,True,3,balcony|furnished|storage_room,170000,True,real
MD-00002710,2024-09-15,Chișinău,Centru,APARTMENT,2,12,12,2018,53.7,47.017581,28.866852,False,3,balcony|elevator|parking,110000,True,real
MD-00002711,2024-08-18,Bălți,,APARTMENT,3,6,9,1978,107.3,47.754628,27.906618,False,3,balcony|elevator|storage_room,80000,True,real
MD-00002712,2026-02-20,Bălți,,APARTMENT,1,5,10,1998,29.7,47.738841,27.927021,False,2,elevator|storage_room,21000,True,real
MD-00002713,2025-04-25,Chișinău,Ciocana,APARTMENT,4,1,3,1945,111.4,47.017522,28.863636,False,2,balcony|storage_room,144500,True,real
MD-00002714,2026-01-17,Chișinău,Râșcani,APARTMENT,2,9,9,1980,60.9,47.039768,28.842696,False,2,balcony|elevator,85000,True,real
MD-00002715,2025-05-06,Orhei,,APARTMENT,3,4,5,1963,102.6,47.377606,28.810541,False,2,balcony|storage_room,100000,True,real
MD-00002716,2026-05-17,Chișinău,Bubuieci,APARTMENT,2,2,10,2010,56.0,47.000862,28.980769,True,4,balcony|elevator|furnished|storage_room,58000,True,real
MD-00002717,2024-02-17,Ungheni,,HOUSE,4,1,3,2001,142.4,47.203011,27.799139,True,4,fireplace|furnished|garage|garden,86000,True,real
MD-00002718,2025-08-10,Chișinău,Telecentru,APARTMENT,2,10,13,2013,49.2,47.00048,28.821336,False,3,balcony|elevator|storage_room,120000,True,real
MD-00002719,2024-10-17,Ialoveni,,APARTMENT,4,1,4,1967,123.5,46.953901,28.778881,True,2,balcony|furnished,125000,True,real
MD-00002720,2026-01-31,Chișinău,Durlești,APARTMENT,3,1,9,1982,98.8,47.035994,28.76953,False,2,balcony|elevator,76000,True,real
MD-00002721,2026-03-04,Chișinău,Botanica,APARTMENT,3,7,13,2022,69.3,46.971687,28.886693,True,3,balcony|elevator|furnished,132500,True,real
MD-00002722,2024-09-19,Chișinău,Râșcani,HOUSE,5,1,3,2012,225.0,47.055138,28.837451,True,5,furnished|garage|garden|pool|storage_room,555000,True,real
MD-00002723,2024-12-06,Chișinău,Ciocana,APARTMENT,1,4,5,1994,39.4,47.001836,28.913154,False,2,balcony|storage_room,43000,True,real
MD-00002724,2024-11-28,Rezina,,APARTMENT,4,4,9,1973,127.4,47.742682,28.936603,False,2,balcony|elevator,63000,True,real
MD-00002725,2025-06-06,Chișinău,Ciocana Nouă,APARTMENT,3,1,5,1962,97.4,46.989019,28.895082,False,1,balcony,100000,True,real
MD-00002726,2024-04-19,Bălți,,APARTMENT,2,2,5,1992,58.1,47.769069,27.908153,True,3,balcony|elevator|furnished,43000,True,real
MD-00002727,2025-02-02,Chișinău,Aeroport,APARTMENT,1,9,9,1970,30.6,47.009101,28.937072,False,2,balcony|elevator,31200,True,real
MD-00002728,2025-09-08,Chișinău,Codru,HOUSE,5,1,1,2000,110.1,46.961559,28.801215,True,3,furnished|garden|storage_room,150000,True,real
MD-00002729,2024-03-24,Chișinău,Ciocana,APARTMENT,2,8,11,2026,59.4,47.021865,28.921708,True,4,balcony|elevator|furnished|storage_room,115000,True,real
